failedPasswords,failedCodes,requestsPerMinute,mouseMovements,keystrokeAvgMs,isProxy,isHosting,hasSuspiciousUA,isOffHoursIST,previousBlocks,timeOnPageSeconds,scrollEvents,pageViews,isAttacker,scenario
0,0,2,287,185.3,False,False,False,False,0,100.6,14,2,0,casual_legit
0,0,2,196,189.7,False,False,True,False,0,48.6,11,2,0,casual_legit
2,0,5,154,178.4,False,False,False,False,0,94.1,12,1,0,legit_password_typo
2,0,2,12,302.3,False,False,False,True,0,15.7,3,1,0,mobile_legit
3,1,17,6,104.6,False,False,True,False,3,8.2,1,4,1,repeat_offender
0,0,42,1,20.6,False,False,True,True,0,4.3,0,12,1,scraper_bot
0,0,2,326,119.0,True,False,False,False,0,26.1,10,2,0,casual_legit
0,0,1,148,154.7,False,False,False,False,0,63.6,7,2,0,casual_legit
2,0,17,1,39.3,True,False,False,False,1,3.2,1,4,1,credential_stuffing_bot
0,0,7,145,248.6,False,False,False,False,0,28.3,8,1,0,legit_password_typo
0,0,1,11,373.8,False,False,False,False,0,5.0,8,3,0,mobile_legit
0,0,3,8,357.8,False,False,False,False,0,35.6,3,2,0,mobile_legit
7,1,24,0,35.0,False,True,True,False,0,1.2,0,2,1,credential_stuffing_bot
1,0,23,14,165.4,False,False,False,True,3,5.0,0,5,1,repeat_offender
0,0,2,123,258.9,False,False,False,True,0,72.5,10,2,0,casual_legit
0,0,3,268,206.5,False,False,False,False,0,16.1,10,2,0,casual_legit
0,0,58,0,,False,False,True,True,0,3.3,0,11,1,scraper_bot
1,0,1,0,324.7,False,False,False,True,0,19.9,9,1,0,mobile_legit
0,1,4,238,245.7,False,True,False,False,0,32.2,6,1,1,casual_legit
0,0,1,172,226.3,False,False,False,False,0,20.2,9,4,1,casual_legit
1,0,5,260,195.6,False,False,False,False,0,77.3,9,2,0,casual_legit
2,0,4,194,205.9,False,False,False,False,0,69.1,8,4,0,legit_password_typo
0,0,5,150,267.6,False,False,False,True,0,73.8,9,3,0,casual_legit
4,1,9,140,286.4,False,False,False,False,0,6.4,9,4,1,careful_human_attacker
0,0,5,231,161.9,False,False,False,False,0,23.3,12,1,0,casual_legit
0,0,16,10,96.5,True,False,False,False,1,5.3,4,2,1,repeat_offender
1,0,19,11,150.4,True,False,False,False,3,9.1,2,5,1,repeat_offender
0,0,46,0,58.3,True,True,True,False,0,5.2,1,11,1,scraper_bot
0,3,15,16,74.4,True,False,False,True,0,5.5,1,5,0,repeat_offender
1,4,4,125,157.2,True,False,False,False,0,25.7,3,3,0,careful_human_attacker
0,0,3,8,187.2,False,False,False,True,1,3.2,2,5,1,repeat_offender
5,0,24,1,46.0,True,False,False,True,0,1.6,0,2,1,credential_stuffing_bot
0,0,1,232,315.5,False,False,False,False,0,24.3,16,2,1,casual_legit
4,3,4,159,268.2,True,False,False,True,2,11.7,10,1,1,careful_human_attacker
4,0,4,1,,False,False,False,False,0,1.8,0,2,1,credential_stuffing_bot
1,0,3,302,180.6,False,False,False,False,0,28.6,6,2,0,casual_legit
1,1,2,7,82.0,True,True,False,True,4,10.2,0,9,1,repeat_offender
5,1,8,196,193.6,True,False,False,False,1,38.4,4,2,1,careful_human_attacker
1,0,3,8,286.5,False,False,False,False,0,82.2,3,3,0,mobile_legit
4,0,32,1,58.3,True,False,False,False,0,0.5,0,1,1,credential_stuffing_bot
0,0,2,22,261.8,False,False,False,False,0,41.2,5,2,0,mobile_legit
0,0,3,105,178.0,False,False,False,False,0,85.6,11,5,0,legit_password_typo
0,0,4,142,245.6,True,False,False,False,0,7.7,10,5,0,casual_legit
1,0,4,122,136.4,False,False,False,False,0,14.6,7,4,1,casual_legit
7,1,33,0,,False,True,False,False,1,1.4,0,1,1,credential_stuffing_bot
0,0,4,189,296.5,False,False,False,False,0,18.5,10,2,0,casual_legit
3,1,23,0,15.0,True,False,True,True,0,3.2,1,1,1,credential_stuffing_bot
3,2,39,0,,False,True,False,True,0,1.5,2,2,1,credential_stuffing_bot
0,0,2,28,336.1,False,False,False,False,0,64.5,3,1,0,mobile_legit
3,1,16,0,38.8,False,True,True,False,0,1.5,0,1,1,credential_stuffing_bot
0,0,1,134,322.0,False,False,False,False,0,72.0,13,1,0,legit_password_typo
0,0,2,18,260.4,False,False,False,False,0,24.9,6,3,0,mobile_legit
0,0,3,293,128.6,False,False,False,False,0,64.7,7,2,0,casual_legit
1,0,43,0,,True,True,True,True,0,0.9,1,15,1,scraper_bot
2,5,9,163,244.9,True,False,False,False,0,6.6,7,2,1,careful_human_attacker
0,0,4,85,215.8,False,False,False,False,0,63.3,5,1,0,casual_legit
0,0,6,218,160.2,False,False,False,False,0,11.3,8,1,0,casual_legit
0,1,26,0,,True,True,True,False,1,1.4,0,15,1,scraper_bot
0,0,3,22,365.4,False,False,False,False,0,15.6,4,1,0,mobile_legit
0,0,4,29,,False,False,False,True,0,134.1,6,3,0,mobile_legit
0,0,1,32,363.6,False,False,True,True,0,12.7,6,1,0,mobile_legit
0,0,4,146,198.0,False,False,False,False,0,29.3,10,1,0,legit_on_vpn
4,0,41,1,,True,True,True,False,0,3.5,0,2,1,credential_stuffing_bot
4,0,19,1,19.5,False,False,True,False,0,0.7,0,2,1,credential_stuffing_bot
4,0,32,0,36.2,True,False,True,True,0,2.7,0,1,1,credential_stuffing_bot
5,1,15,11,,False,True,True,True,4,3.0,1,6,1,repeat_offender
0,0,1,182,235.9,False,False,False,False,0,15.0,6,3,0,casual_legit
5,1,26,0,,False,True,True,False,0,0.6,0,1,1,credential_stuffing_bot
7,0,26,0,24.8,True,False,True,False,0,1.3,0,2,1,credential_stuffing_bot
0,0,2,0,193.5,True,False,False,False,0,9.4,8,4,0,mobile_legit
0,0,4,241,272.0,False,False,False,False,0,9.6,11,4,0,casual_legit
0,0,2,162,212.0,False,False,False,False,0,20.4,10,3,0,casual_legit
2,2,9,4,,True,True,False,True,1,1.5,0,3,1,credential_stuffing_bot
1,0,33,0,63.6,False,False,True,True,0,0.9,0,11,1,scraper_bot
0,0,38,3,,False,True,True,False,1,1.8,0,11,1,scraper_bot
5,3,2,102,205.7,False,False,False,False,0,5.0,5,4,1,careful_human_attacker
3,0,9,5,23.0,False,True,False,False,0,3.4,2,3,1,repeat_offender
1,0,6,282,206.1,False,False,True,True,0,97.1,9,2,0,legit_password_typo
0,0,5,189,193.1,True,False,False,False,0,13.2,8,2,0,casual_legit
0,0,5,186,215.1,False,False,False,True,0,34.8,5,2,0,casual_legit
0,0,4,58,276.8,False,False,False,False,0,20.2,12,4,0,casual_legit
1,0,4,3,304.5,False,False,False,False,0,69.2,5,1,0,mobile_legit
0,0,3,300,211.4,False,False,False,False,0,6.6,9,2,0,casual_legit
0,0,3,161,234.5,False,False,False,False,0,15.4,11,1,0,casual_legit
0,0,3,30,332.7,False,False,False,False,0,21.4,6,1,0,mobile_legit
0,1,3,175,256.8,True,False,True,False,0,21.6,10,4,0,legit_on_vpn
0,0,4,101,271.5,False,False,False,False,0,24.1,9,4,0,casual_legit
0,0,2,181,200.2,False,False,False,False,0,60.0,9,1,0,casual_legit
0,0,2,189,206.2,False,False,False,False,0,18.3,7,6,0,casual_legit
0,0,3,10,307.9,False,False,False,False,0,9.5,1,2,0,mobile_legit
0,0,1,30,336.2,False,False,False,False,0,8.4,10,2,0,mobile_legit
3,3,15,190,202.1,True,True,False,True,0,37.1,11,4,1,careful_human_attacker
0,0,3,15,,False,False,False,False,0,11.1,4,3,0,mobile_legit
0,0,4,0,388.7,False,False,False,True,0,22.6,7,1,0,mobile_legit
0,0,1,148,273.8,False,False,False,False,0,20.5,11,2,0,casual_legit
1,0,25,1,27.7,True,True,False,True,0,3.0,0,20,1,scraper_bot
0,1,30,0,62.9,False,True,True,False,0,2.1,0,20,1,scraper_bot
0,0,3,128,276.0,False,False,False,False,0,79.2,6,3,0,casual_legit
1,0,1,226,204.3,False,False,False,True,0,116.8,4,2,0,casual_legit
8,0,21,1,32.7,True,True,True,False,1,2.5,1,1,1,credential_stuffing_bot
2,1,7,7,123.0,False,True,False,False,1,5.6,0,3,1,repeat_offender
5,1,39,1,,True,True,True,True,0,0.2,0,1,1,credential_stuffing_bot
0,1,3,7,247.9,False,False,False,True,0,13.9,9,2,0,mobile_legit
5,1,39,0,40.4,True,True,True,True,0,0.3,1,1,1,credential_stuffing_bot
0,0,6,144,249.0,False,False,False,False,0,6.7,8,3,0,casual_legit
0,0,4,132,170.5,False,False,False,True,0,15.1,12,1,1,casual_legit
1,0,6,10,89.4,True,False,False,False,3,13.2,1,3,1,repeat_offender
6,4,10,170,246.5,False,False,False,False,1,9.9,7,2,1,careful_human_attacker
0,0,2,16,302.3,False,False,False,False,0,32.5,7,1,0,mobile_legit
0,0,1,10,286.4,False,False,False,False,0,41.4,2,4,0,mobile_legit
0,0,4,164,208.8,False,False,False,True,0,60.5,11,1,0,casual_legit
0,0,6,213,269.8,False,False,False,False,0,13.0,7,3,0,casual_legit
1,0,4,212,334.4,False,False,False,False,0,17.3,10,2,0,casual_legit
4,3,43,1,15.0,True,True,False,True,0,0.8,0,1,1,credential_stuffing_bot
0,1,31,1,,False,True,True,True,1,0.8,0,17,1,scraper_bot
4,0,18,0,53.8,False,True,True,True,1,4.8,0,1,0,credential_stuffing_bot
0,1,6,53,237.4,True,False,False,False,0,153.4,12,1,0,legit_on_vpn
0,0,1,7,278.4,False,False,False,False,0,157.4,4,3,0,mobile_legit
1,0,13,5,81.6,True,False,False,False,0,8.0,5,5,1,repeat_offender
1,0,6,199,104.6,False,False,False,False,0,48.8,9,1,0,legit_password_typo
0,0,2,13,243.2,False,False,False,False,0,60.5,7,5,0,mobile_legit
0,0,62,0,62.1,False,True,True,True,0,2.4,0,15,1,scraper_bot
0,0,4,219,150.8,True,False,False,False,0,9.7,6,3,0,legit_on_vpn
4,0,30,0,45.5,True,False,False,False,1,1.9,0,2,1,credential_stuffing_bot
0,0,5,22,262.0,True,False,False,False,0,16.1,6,3,0,mobile_legit
0,0,1,26,359.6,False,False,False,False,0,76.2,6,3,0,mobile_legit
3,1,25,0,15.0,True,True,True,False,0,2.0,0,1,1,credential_stuffing_bot
0,0,4,275,283.9,False,False,False,True,0,37.5,5,2,0,casual_legit
0,0,4,209,193.3,False,False,False,False,0,17.4,7,1,0,casual_legit
2,1,14,0,40.8,True,True,True,True,3,1.3,0,2,1,credential_stuffing_bot
1,0,5,180,210.7,False,False,False,False,0,45.1,7,2,0,legit_password_typo
5,2,27,0,34.1,False,False,True,True,0,1.0,0,1,1,credential_stuffing_bot
1,1,8,181,188.1,False,False,False,False,0,42.7,9,2,0,legit_password_typo
0,0,0,248,,False,False,False,False,0,42.2,11,2,0,casual_legit
0,0,3,8,206.8,False,False,False,False,0,5.1,7,1,0,mobile_legit
0,0,2,198,239.9,False,False,False,False,0,48.0,13,2,0,casual_legit
0,0,1,13,371.0,False,False,False,False,0,12.3,7,1,0,mobile_legit
0,0,5,226,246.0,False,False,False,False,0,13.4,8,2,0,casual_legit
0,0,3,186,213.9,False,False,False,False,0,16.2,5,2,0,casual_legit
3,0,31,0,36.8,True,False,True,False,1,0.3,0,1,1,credential_stuffing_bot
7,2,9,195,252.6,True,False,True,True,0,8.0,5,2,1,careful_human_attacker
0,0,6,1,304.7,False,False,False,False,0,22.6,1,2,0,mobile_legit
3,2,39,1,30.0,False,False,False,True,0,0.4,1,2,1,credential_stuffing_bot
2,0,5,127,256.6,False,False,False,False,0,9.7,6,4,1,careful_human_attacker
5,0,9,0,29.5,True,True,False,False,0,0.6,0,1,1,credential_stuffing_bot
5,1,12,0,,True,True,True,True,0,0.2,0,4,1,credential_stuffing_bot
1,1,5,34,,False,False,False,False,0,48.5,12,2,0,mobile_legit
0,0,0,239,229.0,False,False,False,False,0,20.1,9,2,0,casual_legit
5,0,35,2,,False,True,False,True,1,0.2,0,4,1,credential_stuffing_bot
0,0,4,214,308.5,False,True,False,False,0,23.6,11,1,1,casual_legit
1,1,3,143,143.6,False,False,False,False,0,19.1,10,2,0,legit_password_typo
0,0,2,32,309.3,True,False,False,False,0,44.2,4,4,0,mobile_legit
2,2,11,99,163.7,True,False,True,True,0,32.6,11,8,1,careful_human_attacker
0,0,16,1,,True,True,True,False,0,2.2,1,13,1,scraper_bot
0,0,2,99,231.0,False,False,False,False,0,78.7,12,2,0,legit_password_typo
2,0,25,0,,True,False,True,False,0,0.5,0,1,1,credential_stuffing_bot
0,0,2,23,195.1,False,False,False,False,0,15.6,5,1,0,mobile_legit
0,0,7,79,181.7,True,False,False,False,0,8.8,8,2,0,casual_legit
0,0,4,128,256.1,True,False,False,True,0,22.7,5,1,0,legit_on_vpn
3,0,44,0,,False,True,True,False,1,0.9,1,3,1,credential_stuffing_bot
5,0,4,188,241.3,False,False,False,False,0,24.3,16,1,0,legit_password_typo
0,1,32,0,60.0,False,False,True,False,0,2.0,2,11,1,scraper_bot
4,1,14,7,51.8,False,False,False,False,2,4.9,1,3,1,repeat_offender
0,0,5,159,245.6,False,False,False,False,0,48.1,10,2,0,legit_password_typo
0,0,3,188,196.7,False,False,False,False,0,98.6,7,3,0,casual_legit
0,1,33,0,,False,False,True,False,0,1.5,2,12,0,scraper_bot
0,1,6,13,305.1,True,False,False,False,0,101.3,9,3,0,legit_on_vpn
4,2,11,7,,False,False,False,True,1,2.2,3,4,1,repeat_offender
0,0,2,132,247.3,True,True,False,False,0,27.1,5,2,0,legit_on_vpn
0,0,4,187,231.6,False,False,False,False,0,77.7,8,2,0,casual_legit
1,0,5,111,149.6,False,False,False,False,0,80.9,15,3,0,legit_password_typo
0,0,1,113,224.7,False,False,False,False,0,29.3,8,3,0,casual_legit
2,0,32,0,31.0,False,True,True,False,2,3.2,0,1,1,credential_stuffing_bot
0,0,1,10,157.2,False,False,False,False,0,91.2,14,2,0,casual_legit
2,0,2,120,169.7,False,False,False,False,0,84.5,9,5,0,casual_legit
0,0,5,300,198.0,False,False,False,True,0,20.5,6,3,0,casual_legit
3,0,17,5,54.5,False,True,True,True,1,13.7,1,4,1,repeat_offender
0,1,7,223,283.4,False,False,False,False,0,8.7,8,2,0,casual_legit
2,2,9,124,143.3,True,False,False,True,0,32.9,6,3,1,careful_human_attacker
0,0,2,196,322.4,False,False,False,False,0,34.9,6,3,0,casual_legit
5,1,44,1,26.0,True,False,False,True,4,6.0,1,1,1,credential_stuffing_bot
1,0,3,154,265.5,False,False,False,False,0,85.1,10,1,0,legit_password_typo
0,0,1,19,326.5,False,False,False,False,0,8.5,6,3,0,mobile_legit
0,0,5,263,218.0,False,False,False,False,0,50.8,13,4,0,casual_legit
1,0,2,85,279.4,False,False,False,False,0,13.4,11,2,0,legit_password_typo
0,0,3,203,135.2,False,False,False,False,0,62.1,7,4,0,casual_legit
1,0,5,60,203.1,True,False,False,False,0,37.3,11,2,0,legit_on_vpn
0,0,1,76,212.3,True,False,False,True,0,29.3,4,5,0,legit_on_vpn
0,0,2,14,247.4,False,False,False,False,0,18.7,6,4,0,mobile_legit
1,1,3,183,269.7,True,False,False,True,0,18.5,5,3,1,careful_human_attacker
5,0,17,0,40.6,True,True,False,False,1,0.6,0,1,1,credential_stuffing_bot
2,0,4,173,209.2,False,False,False,False,0,26.9,13,3,0,legit_password_typo
1,0,3,0,318.6,False,False,False,False,0,25.2,10,5,0,mobile_legit
1,0,1,205,226.7,True,False,False,False,0,24.7,7,2,0,legit_on_vpn
2,0,3,125,137.1,False,False,False,True,0,21.5,9,2,0,legit_password_typo
4,0,17,8,93.6,True,False,False,False,2,6.0,0,6,1,repeat_offender
0,0,4,276,154.2,False,False,False,False,0,38.6,11,3,0,casual_legit
0,0,6,196,299.0,True,False,False,False,0,40.6,5,1,0,legit_on_vpn
0,0,1,8,289.8,False,False,False,False,0,10.9,7,3,0,mobile_legit
4,1,31,0,,False,False,True,False,0,1.2,0,2,1,credential_stuffing_bot
0,0,6,153,281.4,True,False,False,False,0,135.3,15,4,0,legit_on_vpn
0,0,3,163,234.3,True,False,False,False,0,39.0,6,5,0,casual_legit
0,0,3,198,,False,False,False,False,0,65.0,12,3,0,casual_legit
5,2,13,0,17.6,True,False,True,True,1,0.3,0,1,1,credential_stuffing_bot
0,0,5,115,227.9,False,False,False,True,0,11.7,5,4,0,casual_legit
1,0,2,34,246.7,False,False,False,False,0,11.2,6,2,0,mobile_legit
5,0,14,0,,True,False,True,True,0,1.7,1,1,1,credential_stuffing_bot
0,0,5,162,231.5,False,False,False,False,0,43.4,8,3,0,casual_legit
0,0,6,172,298.0,False,False,False,True,0,23.0,8,2,0,casual_legit
0,0,21,0,,False,True,False,False,0,1.9,1,18,1,scraper_bot
1,2,8,8,116.7,True,False,False,True,3,13.6,3,6,1,repeat_offender
1,0,0,122,204.5,False,False,False,False,0,88.7,7,4,0,legit_password_typo
0,0,26,0,,False,True,False,True,2,0.3,0,14,1,scraper_bot
0,0,26,0,,True,True,True,False,0,1.9,0,17,1,scraper_bot
0,0,1,0,339.2,False,False,False,False,0,28.9,4,4,0,mobile_legit
1,1,2,2,294.6,False,False,True,False,0,42.2,4,3,0,mobile_legit
0,0,4,222,274.1,False,False,False,True,0,6.7,8,3,0,casual_legit
0,0,4,149,217.1,False,False,False,False,0,65.4,8,4,0,casual_legit
2,0,42,2,,False,False,True,False,0,3.0,1,9,1,scraper_bot
4,3,6,2,30.7,False,False,False,False,1,0.8,1,1,1,credential_stuffing_bot
4,0,13,6,33.2,False,False,True,True,1,1.4,1,1,1,repeat_offender
5,1,17,1,47.7,False,True,True,True,0,0.8,0,3,1,credential_stuffing_bot
0,0,5,154,187.7,False,True,False,True,0,34.0,9,2,0,casual_legit
1,0,11,8,100.1,True,True,True,False,1,10.4,3,5,1,repeat_offender
0,0,40,1,,False,True,True,False,0,0.8,0,12,1,scraper_bot
2,2,9,157,170.9,False,True,False,False,0,56.6,4,3,1,careful_human_attacker
0,0,1,57,209.9,False,False,False,True,0,19.6,5,3,0,mobile_legit
5,0,11,1,,True,False,True,False,0,1.8,1,1,1,credential_stuffing_bot
1,0,52,1,41.5,False,True,True,True,0,2.5,2,14,1,scraper_bot
0,0,2,117,275.5,False,False,False,False,0,8.3,9,2,0,casual_legit
0,0,3,148,191.6,False,False,False,False,0,44.7,10,2,0,casual_legit
4,0,6,125,252.4,False,False,False,False,0,130.8,12,2,0,legit_password_typo
0,0,5,221,,True,False,False,True,0,46.2,4,4,0,legit_on_vpn
0,0,3,124,131.2,False,False,False,False,0,13.6,7,3,0,casual_legit
4,1,28,2,44.4,True,False,False,False,0,1.6,0,2,0,credential_stuffing_bot
0,0,3,116,221.5,False,False,False,False,0,50.9,11,4,0,casual_legit
0,0,29,0,72.1,False,True,True,False,0,3.5,0,11,1,scraper_bot
3,0,12,8,36.2,True,True,False,True,1,4.4,2,2,1,repeat_offender
0,0,9,9,71.2,False,False,False,True,0,3.0,0,2,1,repeat_offender
0,0,2,107,201.1,False,False,False,False,0,11.6,9,3,0,casual_legit
0,0,5,101,209.9,False,False,False,False,0,89.1,8,2,0,casual_legit
0,0,2,21,249.3,False,False,False,True,0,17.1,8,3,0,mobile_legit
0,0,2,133,272.9,True,False,False,False,0,10.2,7,2,1,legit_on_vpn
0,0,4,114,227.5,False,False,False,False,0,24.7,12,3,0,casual_legit
0,0,4,31,339.8,False,False,False,False,0,13.2,4,5,0,mobile_legit
8,1,26,0,,False,True,True,True,0,1.9,0,2,0,credential_stuffing_bot
1,0,11,10,,True,False,True,False,2,2.6,1,5,0,repeat_offender
0,0,2,80,150.2,False,False,False,False,0,12.1,10,5,0,casual_legit
0,0,43,1,,True,True,True,False,0,0.8,1,9,1,scraper_bot
0,0,4,155,191.8,False,False,False,False,0,11.3,16,1,0,casual_legit
1,2,3,10,,True,True,True,True,1,5.3,5,3,1,repeat_offender
0,0,4,38,232.7,False,False,False,True,0,66.6,8,2,0,mobile_legit
0,0,45,0,55.8,False,True,True,True,0,2.8,0,12,1,scraper_bot
1,0,16,9,105.6,True,False,True,False,3,2.0,1,3,1,repeat_offender
3,1,8,122,314.5,True,False,False,True,0,29.0,10,4,1,careful_human_attacker
0,0,4,17,271.3,False,False,False,False,0,7.7,3,2,0,mobile_legit
2,1,27,2,33.5,True,False,False,True,0,1.2,0,1,1,credential_stuffing_bot
1,0,52,0,,True,True,True,True,0,3.5,0,24,1,scraper_bot
1,5,5,60,263.1,False,False,False,False,2,37.5,6,4,1,careful_human_attacker
1,0,56,1,49.2,True,True,False,False,0,8.7,0,13,1,scraper_bot
1,0,4,3,286.7,False,False,False,True,0,58.3,6,1,0,mobile_legit
0,0,2,2,403.1,False,False,False,True,0,23.1,6,4,0,mobile_legit
1,0,53,1,,True,True,True,True,0,2.2,1,19,1,scraper_bot
5,1,37,1,59.7,False,True,False,True,0,0.4,0,2,1,credential_stuffing_bot
0,0,2,35,351.6,False,False,False,False,0,74.4,6,1,0,mobile_legit
0,1,4,218,229.1,False,False,False,True,0,139.2,20,3,0,legit_password_typo
0,0,2,168,268.9,False,False,False,True,0,17.9,9,5,0,casual_legit
0,0,4,192,214.3,False,False,False,False,0,64.6,6,4,0,casual_legit
0,0,1,0,,False,False,False,True,0,11.1,6,2,0,mobile_legit
0,0,39,0,,False,True,True,False,0,2.6,0,16,1,scraper_bot
0,0,38,1,,False,False,True,False,0,1.2,0,14,1,scraper_bot
1,1,2,136,234.2,False,False,False,False,0,169.7,6,4,0,casual_legit
2,0,6,206,228.7,False,False,False,False,0,107.8,6,1,0,legit_password_typo
0,0,3,177,,False,False,False,False,0,69.3,7,3,0,casual_legit
2,1,3,211,263.9,False,False,False,True,0,48.3,7,2,1,careful_human_attacker
0,0,3,184,241.6,False,False,False,False,0,129.5,8,2,0,casual_legit
2,0,29,0,,True,False,True,False,1,0.3,1,2,1,credential_stuffing_bot
0,0,5,260,232.6,True,False,False,True,0,46.1,10,4,0,legit_on_vpn
0,0,0,46,298.4,False,False,False,False,0,12.5,9,2,0,mobile_legit
0,0,37,0,,True,False,True,True,0,1.4,0,20,1,scraper_bot
2,2,4,178,295.5,False,True,False,False,1,17.5,8,3,1,careful_human_attacker
0,0,53,1,34.1,False,True,True,False,0,1.9,1,13,1,scraper_bot
2,3,5,169,204.0,False,False,False,False,3,18.4,6,2,0,careful_human_attacker
0,0,1,0,312.7,False,False,False,False,0,129.7,6,1,0,mobile_legit
0,0,4,217,276.6,False,False,False,False,0,6.8,8,4,0,casual_legit
0,0,2,147,245.6,False,False,False,False,0,11.3,10,3,0,casual_legit
0,0,32,1,15.0,False,True,True,True,0,1.3,1,18,1,scraper_bot
0,0,3,224,177.7,False,False,False,False,0,112.8,10,3,0,casual_legit
0,0,2,275,241.0,False,False,False,False,0,86.8,10,1,0,casual_legit
4,0,20,0,38.5,True,True,False,True,1,1.6,0,2,1,credential_stuffing_bot
0,0,23,0,,False,True,True,False,0,1.3,0,15,1,scraper_bot
3,2,7,109,217.3,False,False,False,True,0,26.7,9,5,1,careful_human_attacker
0,0,2,166,174.2,False,False,False,True,0,17.8,6,2,0,casual_legit
0,0,3,38,181.6,False,False,False,False,0,25.6,11,4,0,mobile_legit
0,1,3,126,143.0,False,False,False,False,0,58.5,11,3,0,casual_legit
1,0,4,139,211.2,False,False,False,False,0,52.8,6,1,0,casual_legit
0,0,1,171,241.8,False,False,False,False,0,42.4,11,5,0,legit_on_vpn
0,0,5,184,261.8,True,False,False,False,0,232.9,11,2,0,legit_on_vpn
0,0,2,193,194.1,False,False,False,False,0,18.9,6,2,0,casual_legit
5,1,9,1,44.4,True,True,True,True,0,4.4,1,2,1,credential_stuffing_bot
0,0,41,0,,False,True,True,False,0,9.0,0,13,1,scraper_bot
0,0,0,27,,False,False,False,False,0,16.1,2,2,0,mobile_legit
7,2,21,0,50.7,True,False,True,True,0,0.2,0,2,1,credential_stuffing_bot
0,0,5,145,219.2,False,False,False,False,0,8.5,9,2,0,casual_legit
0,1,1,128,183.8,True,False,False,False,0,8.6,6,4,0,legit_on_vpn
0,0,4,213,191.2,False,False,False,False,0,12.7,5,3,0,casual_legit
0,0,5,282,189.3,False,False,False,False,0,5.2,6,1,0,casual_legit
0,0,4,243,214.3,False,False,False,True,0,35.0,13,4,0,casual_legit
0,0,1,62,179.9,False,False,False,False,0,50.8,8,7,0,casual_legit
0,0,2,285,236.7,False,False,False,False,0,78.0,8,4,0,casual_legit
4,2,7,198,175.3,False,False,False,False,1,17.1,11,4,1,careful_human_attacker
2,0,19,10,71.9,True,True,False,True,6,4.7,2,6,1,repeat_offender
0,0,3,24,226.4,False,False,False,False,0,10.9,6,2,0,mobile_legit
2,2,7,9,63.5,True,False,False,False,5,2.8,1,5,1,repeat_offender
0,0,4,209,256.1,False,False,False,False,0,104.0,8,2,0,casual_legit
4,0,6,0,,True,False,True,True,0,3.0,0,1,1,credential_stuffing_bot
5,2,11,56,221.1,True,True,False,False,0,20.4,6,1,1,careful_human_attacker
0,0,2,112,203.9,True,False,False,False,0,21.8,3,2,0,legit_on_vpn
2,2,4,249,206.7,True,False,True,True,0,73.3,7,3,1,careful_human_attacker
1,0,2,163,,False,False,False,False,0,15.8,13,1,0,casual_legit
0,0,3,143,221.8,False,False,False,False,0,14.7,11,3,0,casual_legit
0,0,4,181,235.4,False,False,False,True,0,45.7,8,3,0,casual_legit
0,0,4,155,191.2,False,False,False,True,0,19.9,9,2,0,casual_legit
